c202

capacity,speed
700,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,91,3359333920,742370,2540211,30,1306,6175,30
0,static,53,9177508330,748759,2549198,40,1485,5583,30
0,static,87,6027518316,744692,2536250,30,1557,4501,30
0,static,75,7793683659,740714,2538454,40,1561,6562,30
0,static,81,7794250855,740287,2539174,30,1585,3814,30
0,static,54,5227686232,747920,2550982,40,1588,5393,30
0,static,60,2863495947,749650,2550508,40,1602,7324,30
0,static,96,8523503759,742358,2537834,10,1639,5273,30
0,static,57,7176429385,752049,2549383,40,1690,4984,30
0,static,72,7242985832,748354,2550029,20,1696,5512,30
0,static,88,6239134816,739330,2537844,30,1724,6035,30
0,static,71,2540604012,749919,2547271,30,1738,6834,30
0,static,47,1680610490,752287,2540146,30,1754,8108,30
0,static,36,8067187159,750558,2539552,40,1833,8376,30
0,static,78,7790458749,740235,2537173,40,1841,8411,30
0,static,52,5227298702,749193,2536856,10,1857,6821,30
0,static,41,5227126967,751478,2540821,40,1880,5097,30
0,static,77,8296029602,743358,2537716,40,1880,9262,30
0,static,76,6027547725,741105,2537689,40,1924,6872,30
0,static,70,8866546563,750577,2546251,30,1938,7197,30
0,static,42,5227300540,751709,2536586,40,1986,8420,30
0,static,82,8062093087,742862,2536070,30,2022,5748,30
0,static,67,8567221251,750512,2551659,30,2046,6350,30
0,static,83,6027477180,741974,2537095,30,2049,8003,30
0,static,63,7242955956,751641,2548517,30,2080,7041,30
0,static,86,8259823044,743212,2538659,30,2085,8225,30
0,static,56,8318758790,751978,2550193,40,2090,6982,30
0,static,68,8866505693,751782,2547013,30,2094,5853,30
0,static,37,4305888167,754617,2540818,40,2095,6474,30
0,static,35,5227314430,752610,2538211,40,2100,7412,30
0,static,94,8280433650,740576,2540839,30,2104,7523,30
0,static,20,9519271220,736572,2547388,10,2124,4270,30
0,static,33,8519394809,753576,2538377,40,2129,4797,30
0,static,43,8519394648,755034,2536771,40,2139,5685,30
0,static,48,8585695796,753521,2536309,20,2140,5487,30
0,static,34,5227300600,752728,2536841,40,2145,7663,30
0,static,85,6027496856,738770,2534036,30,2152,6376,30
0,static,32,2180774959,753092,2539730,40,2156,6650,30
0,static,51,5227300533,750510,2538274,20,2176,7108,30
0,static,95,6239134810,739276,2538816,10,2181,5519,30
0,static,84,6027480882,739533,2536514,30,2184,4608,30
0,static,44,8519394511,755390,2535908,40,2189,8809,30
0,static,22,5064760751,736227,2548055,10,2246,5191,30
0,static,40,5227292336,750100,2536667,40,2260,6818,30
0,static,55,8563946314,753246,2548138,40,2260,8073,30
0,static,26,1184980840,733769,2548565,10,2314,4547,30
0,static,31,3979084011,735332,2549126,10,2332,8713,30
0,static,4,4427680724,734942,2549159,40,2353,7180,30
0,static,65,5223311928,752333,2552337,30,2355,7925,30
0,static,66,9177404054,752856,2550450,30,2393,8300,30
0,static,17,9435381167,736431,2549391,10,2395,8447,30
0,static,15,9106714831,735903,2546426,20,2414,6358,30
0,static,11,6387891661,732792,2550943,30,2416,5260,30
0,static,38,5227300492,751703,2538475,40,2442,6079,30
0,static,93,8540789830,737786,2538205,30,2480,6585,30
0,static,30,9229516421,736270,2546954,10,2515,7842,30
0,static,5,9502654765,734889,2547279,40,2521,9083,30
0,static,39,8257685668,755154,2539603,40,2522,6745,30
0,static,50,4950030184,757317,2533665,20,2527,8327,30
0,static,89,6027415605,739583,2535417,30,2531,8079,30
0,static,49,8519394442,754388,2536102,20,2562,5854,30
