c105

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,29,8482905113,749806,2540041,30,766,1583,30
0,static,55,1183403359,739724,2541164,10,870,1341,30
0,static,52,1223145987,738198,2542880,20,901,1722,30
0,static,68,5227345253,745390,2537450,30,930,1798,30
0,static,72,6027542750,743114,2537109,10,943,1391,30
0,static,73,5227328693,744959,2537140,10,964,2271,30
0,static,67,6031304652,742918,2536721,30,1022,1377,30
0,static,31,5227292349,749459,2536906,30,1105,1827,30
0,static,47,5759258780,737370,2541458,30,1120,1866,30
0,static,54,8259409039,737383,2542439,10,1126,1495,30
0,static,13,6027469097,739320,2536901,10,1146,1638,30
0,static,14,6027469099,739301,2536835,10,1196,2192,30
0,static,3,6027471297,739051,2536982,10,1198,2416,30
0,static,8,6027469808,739258,2536943,10,1215,2493,30
0,static,11,6027491214,739562,2536074,10,1240,1991,30
0,static,15,6027483978,738924,2537028,10,1246,2266,30
0,static,44,6183603573,753826,2544168,10,1255,1658,30
0,static,46,6183603801,754024,2544129,10,1267,2623,30
0,static,4,6027507153,739850,2536138,10,1272,2055,30
0,static,40,4950030183,755054,2542024,30,1273,1946,30
0,static,41,4950030147,755097,2542646,30,1289,2605,30
0,static,38,4380457229,755526,2542403,30,1294,1731,30
0,static,94,4649761387,745168,2551625,30,1297,1808,30
0,static,37,5227306293,753179,2537745,10,1312,2118,30
0,static,7,8219826773,737726,2537507,10,1313,2150,30
0,static,75,5234633385,755021,2550091,30,1314,1788,30
0,static,100,2540493213,744978,2550833,10,1325,1875,30
0,static,96,6360186993,744938,2550394,30,1332,2495,30
0,static,95,3221340894,744651,2550708,30,1343,1705,30
0,static,30,5227300650,753207,2536759,30,1345,1821,30
0,static,17,8575365195,739982,2535921,10,1355,1842,30
0,static,99,9197206556,746267,2550450,10,1366,1827,30
0,static,97,2618115827,745144,2551385,20,1370,2988,30
0,static,93,8614237569,745784,2549847,30,1429,2415,30
0,static,84,5261456312,735922,2548706,30,1448,1860,30
0,static,80,8599537368,754121,2550630,20,1449,2548,30
0,static,88,279960934,736392,2548110,20,1453,2307,30
0,static,98,2610880889,745229,2551811,10,1460,2112,30
0,static,42,2353406378,755941,2542527,30,1469,2532,30
0,static,6,6027489093,739234,2534738,10,1486,1937,30
0,static,27,2117205734,732570,2543341,20,1500,2303,30
0,static,25,4544948148,733850,2544648,20,1511,2269,30
0,static,10,6027495683,738737,2534034,10,1527,2982,30
0,static,24,2117269362,733203,2544172,20,1528,1947,30
0,static,87,9161991560,734928,2547232,20,1540,1984,30
0,static,89,7353050961,735256,2547886,20,1552,2042,30
0,static,86,9097015879,735983,2547384,30,1561,2274,30
0,static,35,8585695801,753626,2536117,10,1572,2254,30
0,static,45,6183540560,756651,2543966,10,1610,2093,30
0,static,22,4774878657,731923,2543958,20,1666,2533,30
0,static,85,7685129391,734043,2547123,30,1678,2413,30
0,static,83,7572060257,733831,2547173,30,1751,2459,30
0,static,64,7052554917,759449,2539358,20,1960,3641,30
0,static,56,8582865317,756836,2538373,30,2007,3265,30
0,static,58,7054203075,757934,2538210,20,2104,3140,30
0,static,57,8582969203,758810,2537649,30,2174,2627,30
0,static,59,8567027637,758386,2535579,20,2213,2624,30
0,static,62,8567027643,757860,2536389,20,2259,2919,30
5,add,51,1181523920,738009,2542125,30,916,1765,30
23,add,69,4823434124,745198,2536501,30,993,2246,30
36,remove,52,1223145987,738198,2542880,20,901,1722,30
39,add,48,5958994994,739032,2541730,30,1055,1990,30
52,add,16,6027489858,739371,2534802,10,1448,2085,30
55,remove,89,7353050961,735256,2547886,20,1552,2042,30
