r201

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,12,8532632179,747181,2543865,9,293,3337,30
0,static,13,5958543973,743252,2542387,22,300,1465,30
0,static,44,7234419829,745670,2546716,0,339,4026,30
0,static,98,9329037662,745526,2541291,35,373,3619,30
0,static,84,5734868071,745160,2546903,18,409,1770,30
0,static,87,8321089092,745386,2546317,18,420,1729,30
0,static,63,5227251209,742581,2542946,10,421,3526,30
0,static,68,5227151527,745175,2547315,34,481,4484,30
0,static,50,2862558695,747082,2547183,25,486,3792,30
0,static,30,5734868113,744414,2547216,21,504,2097,30
0,static,75,4343559252,744047,2546321,22,512,1747,30
0,static,88,7171862960,743849,2546908,34,610,2967,30
0,static,6,6376623912,745329,2540070,13,649,2476,30
0,static,53,3768977667,748269,2546016,0,655,2776,30
0,static,85,9195214450,746700,2548821,8,656,3825,30
0,static,96,4547742246,743920,2538686,17,661,3552,30
0,static,73,8509412063,742012,2540168,20,663,3849,30
0,static,82,5734868418,742315,2548191,3,715,2276,30
0,static,38,1183335267,740291,2540946,32,730,4385,30
0,static,78,8887838756,746433,2548132,28,781,2051,30
0,static,83,5958544122,740328,2540819,33,782,2322,30
0,static,76,8463840679,747050,2548464,32,790,4001,30
0,static,74,8278617487,740165,2543422,35,810,2686,30
0,static,62,8341723054,743529,2538942,4,817,1890,30
0,static,58,3035343976,741404,2547021,37,831,3850,30
0,static,99,1183403406,740017,2541184,9,838,3033,30
0,static,17,7794227771,741608,2538381,8,852,2676,30
0,static,59,7794250862,740148,2539186,5,857,3132,30
0,static,39,4588762699,748377,2549689,12,918,2105,30
0,static,81,4826055751,744049,2537749,16,921,3438,30
0,static,55,6031304652,742918,2536721,18,972,2708,30
0,static,4,5814541416,749665,2549471,25,981,3745,30
0,static,28,6027471376,741736,2536805,8,1011,6478,30
0,static,15,7793684171,738292,2538996,26,1014,3469,30
0,static,100,5318117030,737550,2543260,18,1017,2185,30
0,static,95,7997844379,745106,2535923,0,1026,3725,30
0,static,14,6031304290,742391,2537028,8,1042,4732,30
0,static,86,6031304392,742356,2536958,29,1046,4272,30
0,static,29,7794227963,741083,2537894,15,1048,3855,30
0,static,57,6175040300,737738,2545236,39,1056,4482,30
0,static,1,4411649306,743339,2550077,23,1061,3650,30
0,static,46,8467112872,751441,2539521,22,1076,3756,30
0,static,10,5958995097,739194,2540271,17,1079,3378,30
0,static,72,6360187006,743791,2550599,21,1096,2975,30
0,static,48,6029965740,743370,2536679,15,1104,4046,30
0,static,49,6031304140,744403,2537020,8,1126,3561,30
0,static,27,5227300565,750985,2536704,15,1141,2695,30
0,static,22,6031304533,742723,2535956,18,1148,2510,30
0,static,41,2463956928,736071,2541632,8,1170,3599,30
0,static,7,6027479185,741602,2536961,16,1179,5135,30
0,static,42,6027492087,739562,2536081,11,1182,2702,30
0,static,89,6027513968,740284,2536395,25,1184,2772,30
0,static,54,7793684154,738408,2538898,10,1185,3402,30
0,static,93,9438479737,750732,2551166,1,1205,2792,30
0,static,40,2538718232,742837,2550846,10,1208,2818,30
0,static,32,6027532339,740648,2535456,37,1218,2561,30
0,static,91,3983052299,735104,2541707,24,1236,2335,30
0,static,26,2618115703,745452,2551163,12,1245,2757,30
0,static,56,5227345329,745784,2535629,27,1254,3512,30
0,static,90,1181453171,736138,2545175,23,1256,3094,30
0,static,11,1199442986,744084,2551575,4,1297,4392,30
0,static,37,6027415458,739495,2535467,25,1303,2623,30
0,static,71,8259425328,740297,2534854,5,1321,3211,30
0,static,94,8530630226,753128,2540970,14,1339,2420,30
0,static,45,4596423552,744147,2551943,14,1351,3167,30
0,static,5,9419872679,737876,2547911,14,1352,3098,30
0,static,8,2540492654,745876,2551798,18,1353,2631,30
0,static,52,8567221153,751965,2551613,4,1382,3613,30
0,static,69,4422203366,736322,2548543,9,1437,2906,30
0,static,21,9063551372,736224,2547367,7,1487,2777,30
0,static,25,2610877746,746122,2552310,5,1520,3069,30
0,static,34,8614301527,746967,2551643,26,1558,5311,30
0,static,79,8353950112,754956,2551256,11,1636,4133,30
0,static,36,4426049013,735526,2549266,26,1724,4525,30
0,static,92,7165309886,733635,2551387,20,1786,5283,30
0,static,20,7081998539,734830,2549646,24,1825,4476,30
0,static,97,4782275568,730616,2546274,27,1834,3004,30
0,static,24,5261426221,732785,2549920,19,1876,4475,30
0,static,67,1175120675,735427,2535157,14,2034,6076,30
0,static,77,8582969194,759231,2537984,8,2141,3548,30
0,static,23,7054220057,758709,2534555,4,2398,4032,30
0,static,16,7054220132,759475,2533259,13,2757,5850,30
8,add,65,6376552356,749658,2546738,29,801,2355,30
9,add,35,8398758451,750307,2551616,8,1084,3796,30
55,add,66,8378784627,748935,2541165,2,716,3248,30
72,add,3,6110291913,745375,2552634,15,1481,2532,30
93,remove,85,9195214450,746700,2548821,8,656,3825,30
105,remove,99,1183403406,740017,2541184,9,838,3033,30
122,remove,10,5958995097,739194,2540271,17,1079,3378,30
140,remove,37,6027415458,739495,2535467,25,1303,2623,30
148,add,31,5269705692,744053,2552693,38,1528,4682,30
154,remove,45,4596423552,744147,2551943,14,1351,3167,30
183,add,33,710899830,741277,2545129,29,732,4305,30
186,remove,87,8321089092,745386,2546317,18,420,1729,30
238,remove,68,5227151527,745175,2547315,34,481,4484,30
242,add,2,5227251218,742762,2542893,16,565,3353,30
296,add,9,5229723394,740089,2548143,10,927,3203,30
321,remove,94,8530630226,753128,2540970,14,1339,2420,30
366,add,64,8257685701,755104,2539228,23,1517,2672,30
369,add,47,9438443568,756273,2546991,11,1526,3294,30
410,add,61,8866556040,749690,2548123,20,1020,2563,30
431,add,18,5500331663,736343,2548943,0,1295,3107,30
547,remove,57,6175040300,737738,2545236,39,1056,4482,30
590,add,80,8467112907,749958,2539102,7,941,3704,30
625,add,43,8283846695,741079,2536662,17,1121,2199,30
645,remove,77,8582969194,759231,2537984,8,2141,3548,30
713,add,51,8979242074,744765,2550030,26,1258,3684,30
744,add,19,2605774913,743622,2551599,27,1302,4006,30
818,add,60,2610877744,746037,2552082,6,1525,3984,30
1293,remove,20,7081998539,734830,2549646,24,1825,4476,30
1351,add,70,8589262742,760440,2533482,0,2662,5874,30
1465,remove,16,7054220132,759475,2533259,13,2757,5850,30
