rc103

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,42,5293365386,743738,2546550,23,407,842,30
0,static,88,7234510728,745717,2547274,8,514,887,30
0,static,60,7234419881,745874,2547009,16,532,1444,30
0,static,95,4084853762,748261,2546516,32,611,1010,30
0,static,79,5227116237,749755,2541428,13,697,1188,30
0,static,45,8981565884,743765,2538593,32,803,1154,30
0,static,99,8532645977,749460,2542083,10,805,1216,30
0,static,71,9474251065,746850,2549328,0,851,1863,30
0,static,64,7794227888,741175,2538580,29,958,1548,30
0,static,70,4094974266,739709,2543748,10,999,1523,30
0,static,6,8283002481,741019,2536971,23,1003,1651,30
0,static,48,5227298708,749104,2537243,15,1005,1892,30
0,static,92,7794228288,740810,2538955,38,1020,1612,30
0,static,14,6027531944,741071,2536734,23,1046,2074,30
0,static,81,9518287975,747585,2550641,3,1092,1735,30
0,static,44,8283002468,740674,2536990,38,1095,1412,30
0,static,18,8193338905,741051,2537196,25,1101,1411,30
0,static,89,5229723341,740523,2548285,37,1103,2018,30
0,static,5,8283002489,741053,2536926,39,1135,1974,30
0,static,61,7794254100,740001,2539367,3,1140,2019,30
0,static,78,8210072604,739306,2539434,11,1156,1523,30
0,static,1,6027483005,740112,2537250,37,1167,1698,30
0,static,59,2610845556,744496,2549953,11,1186,1511,30
0,static,96,4544160769,736365,2541946,8,1202,2220,30
0,static,41,5227345367,746432,2535998,23,1224,2166,30
0,static,16,8519484963,740672,2537081,11,1232,1983,30
0,static,62,9417324777,738216,2548598,14,1280,1929,30
0,static,83,5227314510,752013,2537047,18,1284,1984,30
0,static,12,6027531263,740321,2537462,12,1309,1728,30
0,static,73,8261688434,736087,2542571,12,1320,1875,30
0,static,69,4305888105,753714,2540422,13,1357,2428,30
0,static,50,8476408369,736563,2547328,10,1363,2009,30
0,static,15,6027482486,740070,2536547,18,1368,2166,30
0,static,47,9231738644,735905,2547185,26,1393,2331,30
0,static,10,6193838558,740855,2535789,16,1408,2059,30
0,static,91,9438443570,756237,2547019,23,1455,2445,30
0,static,57,9459546309,734542,2547211,30,1508,2030,30
0,static,54,8507269327,754445,2539886,23,1518,2764,30
0,static,43,9555558818,737608,2550322,3,1554,1870,30
0,static,98,2110590213,752321,2539984,21,1571,1880,30
0,static,100,4543271660,735838,2545748,16,1579,1897,30
0,static,72,7427827893,733965,2541148,24,1582,2102,30
0,static,49,8353950110,754570,2550845,31,1615,2021,30
0,static,34,7081978453,734480,2549124,24,1635,2572,30
0,static,35,1184980996,733732,2548884,38,1705,2538,30
0,static,52,5500310745,736196,2549470,9,1712,2100,30
0,static,23,4550924319,734000,2549339,20,1721,2331,30
0,static,28,4430509311,733875,2549081,7,1746,2443,30
0,static,25,7082000946,735074,2549497,11,1756,2214,30
0,static,22,4550924322,734282,2549012,19,1813,2226,30
0,static,26,7069847052,734631,2548587,29,1820,2170,30
0,static,21,7086158533,734287,2549216,37,1830,2201,30
0,static,27,1184980990,734024,2548753,2,1842,2909,30
0,static,31,6391809859,734154,2549559,12,1883,3044,30
0,static,32,1184931298,735068,2549367,34,1895,2534,30
0,static,66,4318216699,735014,2533662,22,1979,2545,30
0,static,40,4430509319,733468,2548872,14,1997,2372,30
0,static,90,8305608439,734170,2533585,16,2090,2761,30
6,add,2,8256951103,739541,2537297,36,1137,1507,30
12,remove,79,5227116237,749755,2541428,13,697,1188,30
