rc203

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,41,9197206629,742957,2543660,1,360,2889,30
0,static,59,9520940347,744823,2547269,20,473,2695,30
0,static,56,9311920206,743694,2544325,35,512,1765,30
0,static,87,6376552502,747167,2542517,16,555,3076,30
0,static,78,8406448317,743851,2539124,10,666,2068,30
0,static,84,710899321,740939,2545427,22,703,2040,30
0,static,85,8575317370,747415,2541313,29,739,1954,30
0,static,97,9474251073,746505,2549233,13,819,2899,30
0,static,89,9366521883,740305,2546072,10,821,2881,30
0,static,100,5227095581,749927,2540446,38,860,2772,30
0,static,95,5227209150,750489,2544696,15,886,2813,30
0,static,64,6376623782,745564,2539051,34,910,2787,30
0,static,83,2128156691,741113,2540134,1,928,4253,30
0,static,90,8527543925,751581,2548539,20,963,3259,30
0,static,67,9169987829,748434,2551068,22,1025,2548,30
0,static,42,1776580079,740103,2540651,17,1041,3120,30
0,static,93,8067187128,750453,2539725,37,1061,3926,30
0,static,71,5645453664,743179,2550110,10,1086,2423,30
0,static,45,9350024340,752047,2544447,38,1094,4022,30
0,static,55,4577443846,743698,2550762,23,1101,4627,30
0,static,48,1181547931,738939,2542149,26,1128,2430,30
0,static,47,2605757096,743626,2551482,25,1164,4102,30
0,static,61,1199440636,742205,2550758,19,1180,3645,30
0,static,50,1181562576,737666,2541228,27,1183,4041,30
0,static,44,8304776752,742496,2535937,35,1196,5442,30
0,static,74,6027412404,742031,2536236,36,1210,2386,30
0,static,65,4910265376,737779,2538713,0,1217,4168,30
0,static,24,5227306292,753063,2537616,10,1238,4245,30
0,static,72,6183603572,753974,2543926,12,1246,2412,30
0,static,77,6027471375,741731,2537037,18,1259,3828,30
0,static,31,5227300608,752797,2537298,21,1286,2704,30
0,static,75,8866555970,750119,2549956,17,1303,3319,30
0,static,27,5227306424,753179,2537452,16,1323,3871,30
0,static,35,3118560556,744377,2552548,16,1324,3286,30
0,static,19,5227300668,753004,2536492,23,1340,4229,30
0,static,94,8257275403,736059,2542541,26,1350,4919,30
0,static,21,5227300656,753538,2536588,19,1354,2719,30
0,static,22,5227300610,752936,2537090,14,1381,2932,30
0,static,51,4523389188,754824,2539284,25,1390,3377,30
0,static,60,4623349613,753391,2539062,30,1417,4910,30
0,static,30,8519391540,754279,2537023,17,1428,2569,30
0,static,82,5224414305,743828,2552815,28,1465,4300,30
0,static,54,8519394804,753484,2538473,24,1467,2716,30
0,static,96,4592847114,744263,2552018,22,1470,2646,30
0,static,29,8519394755,754357,2537034,36,1471,2609,30
0,static,92,2618115836,745200,2551520,1,1491,3579,30
0,static,33,8519391538,754021,2537146,16,1499,4195,30
0,static,80,5500310768,736909,2549327,23,1539,3672,30
0,static,73,4544948146,731910,2543924,38,1612,2753,30
0,static,12,4445184640,734680,2549756,4,1616,2743,30
0,static,10,7086158557,734290,2549188,26,1630,5811,30
0,static,5,7927767606,734430,2549257,27,1633,3820,30
0,static,4,8831147303,734521,2549448,33,1636,3941,30
0,static,3,4430509314,733752,2548917,4,1662,4307,30
0,static,28,8585695797,753515,2536314,32,1662,4332,30
0,static,26,8519394633,755334,2535735,1,1663,3066,30
0,static,23,8519394513,755205,2536275,21,1668,4101,30
0,static,18,1184982381,734156,2548699,34,1674,5066,30
0,static,17,4551003255,734583,2549553,25,1692,5214,30
0,static,40,8775856917,731841,2542033,18,1696,5400,30
0,static,49,7082009616,735081,2549735,29,1721,2935,30
0,static,14,1184982593,734203,2548791,15,1739,4664,30
0,static,15,4430508862,734225,2548956,20,1744,3396,30
0,static,20,8519394637,755231,2535882,18,1775,2943,30
0,static,13,4426054032,734820,2549097,10,1820,3196,30
0,static,7,4430413174,735241,2548809,22,1821,5210,30
0,static,2,7086158514,734257,2549156,29,1882,4724,30
0,static,46,9555558647,734122,2550489,39,1901,4090,30
0,static,1,7081998531,734674,2549515,31,1929,4328,30
0,static,76,5735103566,734822,2533408,13,1992,4320,30
6,add,53,4085205697,742855,2544452,20,570,4006,30
7,add,52,7165290248,733628,2551131,14,1667,4589,30
43,add,16,1184982172,734219,2548667,8,1868,4030,30
64,remove,59,9520940347,744823,2547269,20,473,2695,30
82,remove,17,4551003255,734583,2549553,25,1692,5214,30
86,add,58,2180774963,752278,2539755,17,1273,2589,30
93,add,6,1184982417,733989,2548749,19,1664,3241,30
118,remove,95,5227209150,750489,2544696,15,886,2813,30
121,add,37,4343559252,744047,2546321,10,397,2733,30
132,add,99,8404171921,742490,2539228,20,878,2274,30
138,add,79,4638394144,738069,2550190,17,1384,4013,30
144,add,38,8567027658,757422,2536257,28,2201,3417,30
151,add,43,7242955945,750892,2547596,10,1056,2714,30
153,remove,54,8519394804,753484,2538473,24,1467,2716,30
169,add,68,8866556123,751026,2548596,10,994,4126,30
190,add,39,6364243184,732912,2542482,21,1741,3827,30
228,add,88,8530741459,753159,2543900,35,1097,3790,30
239,add,9,1184981801,733946,2548780,22,1726,3637,30
240,remove,56,9311920206,743694,2544325,35,512,1765,30
248,remove,94,8257275403,736059,2542541,26,1350,4919,30
251,add,25,8519394534,755278,2536460,37,1755,4718,30
