rc104

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,99,3768632589,748736,2541931,11,593,1255,30
0,static,50,8280433658,740579,2539987,12,776,1093,30
0,static,38,8280411512,740696,2540421,30,811,1311,30
0,static,52,8589504001,743186,2540091,25,852,1813,30
0,static,51,5227095628,750033,2541711,21,918,1317,30
0,static,76,4083275054,738775,2542745,11,927,2075,30
0,static,37,8557419793,741117,2539979,3,980,1981,30
0,static,63,4547665928,743762,2538647,28,981,1318,30
0,static,69,1183403455,740450,2542222,38,988,1308,30
0,static,100,4305774149,748709,2538828,15,1001,1665,30
0,static,83,7793680541,740662,2538044,10,1020,1364,30
0,static,87,7794227702,741680,2538477,25,1020,1349,30
0,static,7,6027548431,741073,2537416,23,1027,1905,30
0,static,8,8283854246,741572,2536740,4,1031,1522,30
0,static,70,6027544227,743159,2537215,7,1049,1584,30
0,static,45,6173561299,744092,2537604,3,1067,1466,30
0,static,96,1776580297,740252,2538414,15,1095,1519,30
0,static,3,7431848064,741237,2536274,28,1097,1503,30
0,static,49,8512657610,742220,2536786,10,1105,1575,30
0,static,44,8589133932,744644,2537094,27,1120,1769,30
0,static,1,6027483126,740047,2537213,29,1156,1781,30
0,static,14,6027490570,739600,2537320,29,1169,1799,30
0,static,5,6027537485,741068,2536964,18,1201,2089,30
0,static,15,6027530814,740686,2536699,28,1211,1530,30
0,static,10,6027483192,740132,2537129,24,1234,1538,30
0,static,29,5227300345,752942,2537486,6,1241,1572,30
0,static,88,4668248556,745319,2550279,29,1268,1654,30
0,static,9,8256951103,739541,2537297,10,1272,2135,30
0,static,93,1183426491,736662,2543100,4,1274,1643,30
0,static,98,3221340587,743939,2550228,29,1284,1691,30
0,static,81,8259399990,740305,2534841,12,1291,2041,30
0,static,11,6027483188,740129,2537148,23,1311,1695,30
0,static,18,8519394868,752400,2536407,4,1313,1705,30
0,static,84,4910265393,737780,2536927,4,1323,2235,30
0,static,43,9269242180,736693,2547529,5,1327,2040,30
