c201

capacity,speed
700,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,76,4084845847,749443,2546966,30,1351,6638,30
0,static,41,3359329771,742674,2539537,40,1434,7418,30
0,static,57,7794250829,740321,2539470,10,1629,4560,30
0,static,64,9197206769,752667,2547506,40,1648,4531,30
0,static,70,5220742133,753173,2549135,30,1679,6367,30
0,static,13,5227300484,751600,2539262,20,1680,7496,30
0,static,97,5229677276,738476,2548920,30,1766,8192,30
0,static,26,5227300493,752006,2538687,10,1785,5949,30
0,static,45,6027463501,741896,2536357,30,1819,4797,30
0,static,68,9177508227,751582,2550541,40,1826,7185,30
0,static,42,8341721235,743265,2538399,40,1829,5423,30
0,static,46,1995744689,741620,2540812,30,1853,5348,30
0,static,66,2353396887,749787,2548080,40,1858,5781,30
0,static,88,8958638257,737673,2549904,40,1861,5368,30
0,static,2,3766976785,753458,2539215,40,1864,5427,30
0,static,16,8067187116,750699,2539309,20,1865,7750,30
0,static,38,6027555185,742792,2537356,40,1887,5616,30
0,static,18,5227300498,751856,2538191,20,1895,7035,30
0,static,53,1183336705,740433,2541035,30,1895,5090,30
0,static,4,5227306316,752968,2538048,40,1909,6968,30
0,static,25,4628916290,754626,2539983,10,1920,6148,30
0,static,50,8192651138,739498,2536912,30,1934,7908,30
0,static,19,5227300564,751082,2536694,20,1973,5907,30
0,static,99,4966388745,736369,2544172,10,1983,8029,30
0,static,49,6027532813,740243,2537382,30,2031,7217,30
0,static,65,9176010684,751126,2551745,40,2052,7090,30
0,static,72,8866545961,750912,2546716,30,2078,7230,30
0,static,67,8567221407,749938,2551387,40,2124,6210,30
0,static,33,8519391528,754811,2537661,10,2127,5369,30
0,static,59,7793684089,738799,2539107,10,2140,5409,30
0,static,90,9271227014,737408,2547857,40,2150,7499,30
0,static,71,6342573178,751497,2548002,30,2158,6804,30
0,static,47,6027517172,745097,2536331,30,2178,6806,30
0,static,34,8519394606,755586,2535626,10,2203,6796,30
0,static,79,1996234853,752360,2548717,20,2211,7344,30
0,static,22,8519391541,753989,2537026,10,2222,5320,30
0,static,24,4523389396,755986,2539388,10,2237,7050,30
0,static,17,4625230616,754848,2538710,20,2279,7386,30
0,static,56,6027532645,740674,2535457,20,2281,8664,30
0,static,23,8549931437,755286,2540193,10,2282,5806,30
0,static,69,8866550485,751467,2548920,40,2294,5071,30
0,static,100,6359720519,734390,2545454,10,2294,7150,30
0,static,31,8519394684,754574,2536423,10,2307,7941,30
0,static,54,6027499548,737775,2536375,30,2333,8606,30
0,static,89,4445147506,734959,2551149,40,2359,6575,30
0,static,6,8585695796,753521,2536309,40,2376,8295,30
0,static,43,6031304493,742255,2535437,40,2394,6639,30
0,static,85,9143895841,731920,2546669,40,2394,7853,30
0,static,29,8257685698,755093,2539266,10,2411,8423,30
0,static,14,5227292369,750036,2536643,20,2427,9566,30
0,static,98,9555558762,737353,2550684,10,2434,9000,30
0,static,62,9211451904,752279,2551586,40,2436,7984,30
0,static,10,8519391531,754475,2537701,20,2451,8973,30
0,static,5,8519394648,755034,2536771,40,2461,9054,30
0,static,92,9271227024,736342,2548233,40,2469,8765,30
0,static,74,9441316332,752117,2552547,30,2490,7502,30
0,static,83,9083347011,736788,2547172,40,2500,7348,30
0,static,30,5227306486,752923,2538397,10,2524,8620,30
0,static,9,8477544686,756336,2537043,20,2544,6209,30
0,static,27,8519394547,755540,2536365,10,2580,7306,30
0,static,78,9177404051,753478,2550912,20,2641,10543,30
0,static,12,5227306290,753005,2537122,20,2652,5468,30
0,static,11,8519394442,754388,2536102,20,2684,8117,30
0,static,86,4445184679,734297,2548999,40,2694,8382,30
0,static,93,717382628,734381,2550515,40,2706,6866,30
0,static,94,7353050897,734917,2548295,40,2707,7520,30
0,static,91,5261440915,732945,2550586,40,2893,7858,30
0,static,20,4950030184,757317,2533665,20,2903,8597,30
0,static,15,4950030122,756044,2536218,20,2944,7788,30
0,static,96,5261426274,731524,2550017,40,3170,6125,30
136,add,39,6027503591,738314,2535554,40,2691,6394,30
191,remove,53,1183336705,740433,2541035,30,1895,5090,30
253,remove,85,9143895841,731920,2546669,40,2394,7853,30
339,add,1,3766976426,754713,2539556,40,2251,9595,30
460,remove,90,9271227014,737408,2547857,40,2150,7499,30
486,remove,67,8567221407,749938,2551387,40,2124,6210,30
528,remove,99,4966388745,736369,2544172,10,1983,8029,30
529,remove,6,8585695796,753521,2536309,40,2376,8295,30
593,remove,43,6031304493,742255,2535437,40,2394,6639,30
638,add,44,8557419793,741117,2539979,40,1734,7093,30
643,remove,49,6027532813,740243,2537382,30,2031,7217,30
647,add,37,6027490339,739564,2535803,40,2073,8036,30
653,remove,31,8519394684,754574,2536423,10,2307,7941,30
698,add,60,8825468052,754516,2549711,40,2152,6746,30
772,remove,25,4628916290,754626,2539983,10,1920,6148,30
864,remove,91,5261440915,732945,2550586,40,2893,7858,30
876,remove,72,8866545961,750912,2546716,30,2078,7230,30
936,add,73,6342571184,748833,2547739,30,2076,5711,30
1073,remove,69,8866550485,751467,2548920,40,2294,5071,30
1333,add,48,8062063082,742955,2536041,30,2120,8758,30
1344,add,58,6027495893,740558,2534634,10,2054,7694,30
1363,remove,74,9441316332,752117,2552547,30,2490,7502,30
1366,remove,78,9177404051,753478,2550912,20,2641,10543,30
1444,remove,71,6342573178,751497,2548002,30,2158,6804,30
1454,remove,9,8477544686,756336,2537043,20,2544,6209,30
1463,remove,54,6027499548,737775,2536375,30,2333,8606,30
1673,add,3,5227300353,752223,2536559,40,2143,6944,30
1673,add,75,8866505652,752312,2546770,30,2228,7054,30
1706,add,61,8866556110,751037,2549858,40,1947,8487,30
1717,add,40,7793680545,740850,2537952,40,2300,7995,30
1831,remove,93,717382628,734381,2550515,40,2706,6866,30
1833,remove,34,8519394606,755586,2535626,10,2203,6796,30
1866,add,36,8519394470,755386,2536890,10,2866,9288,30
2106,add,95,8543735371,737666,2546292,40,2340,7761,30
2132,add,21,2180774999,752947,2539979,10,2400,4813,30
2285,add,28,8519394776,754178,2537498,10,2034,7631,30
2614,add,52,7794223522,740948,2538933,30,1928,7122,30
2968,add,32,4625306180,755268,2539843,10,2695,6759,30
3006,add,77,8866556020,750322,2550312,30,2026,6995,30
3011,add,51,8283002498,741102,2536977,30,1838,5855,30
3074,add,63,8866545425,751573,2546199,40,2223,9065,30
3152,add,80,8266353812,753742,2546617,20,1807,6577,30
3447,add,55,5369772273,744047,2537882,30,1742,4440,30
3660,add,7,5227316956,750854,2537777,30,2084,5766,30
3783,add,81,2952079044,735685,2549055,40,3020,8013,30
3995,add,8,8479227397,755343,2535420,30,2466,9643,30
4150,add,84,4638394570,735336,2550256,40,2347,8842,30
4409,add,35,4628916366,753228,2539518,10,2521,6051,30
4790,add,87,7088119228,731931,2548600,40,3083,8057,30
5809,add,82,4548198564,730891,2550537,40,3414,7085,30
