rc102

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,66,8310736416,745377,2546274,21,542,1457,30
0,static,45,5734868325,745769,2545146,27,548,1086,30
0,static,58,4339078684,744587,2548443,14,568,1080,30
0,static,67,4548730694,744449,2546893,3,624,1595,30
0,static,97,710899275,740740,2545503,28,787,1520,30
0,static,63,9195214435,747036,2548966,28,813,1514,30
0,static,5,2353396887,749787,2548080,12,814,1860,30
0,static,98,8129357312,749373,2541103,14,831,1711,30
0,static,90,4083275047,738793,2542647,29,833,1525,30
0,static,10,7242955954,751673,2548158,30,876,1536,30
0,static,50,4305760653,746179,2538806,20,891,1686,30
0,static,100,1195912831,737470,2544495,2,941,2028,30
0,static,3,7242955959,751746,2548613,12,980,1302,30
0,static,89,8283854262,741593,2537404,4,983,1460,30
0,static,12,2540604036,750913,2548995,21,1025,1401,30
0,static,93,5227345074,746702,2536450,14,1051,1461,30
0,static,4,8911904543,751187,2550194,39,1052,1973,30
0,static,69,6029967845,743317,2536271,28,1068,1568,30
0,static,70,9350028803,740218,2546749,17,1076,1626,30
0,static,53,7794228193,741010,2538215,38,1081,1939,30
0,static,7,8866556231,751090,2550022,39,1136,2137,30
0,static,96,7526591939,749864,2547181,27,1143,1655,30
0,static,16,6342573024,750783,2549134,27,1146,1770,30
0,static,19,5220742133,753173,2549135,3,1146,1516,30
0,static,1,5227197223,752028,2550197,6,1162,1519,30
0,static,2,8866555958,750224,2549877,15,1163,1667,30
0,static,49,1223146084,738270,2543075,9,1169,1833,30
0,static,20,9197206815,752772,2547479,38,1172,1786,30
0,static,55,2610862522,745032,2550264,14,1189,1785,30
0,static,18,8866556205,751034,2549898,35,1191,1713,30
0,static,59,5227316957,750739,2537897,38,1217,2049,30
0,static,17,8866556029,750726,2550462,3,1218,1704,30
0,static,51,9384985079,738230,2548599,1,1255,1668,30
0,static,81,5227306452,752822,2538181,28,1282,2305,30
0,static,54,8219826813,737063,2538159,28,1289,2479,30
0,static,99,8223716766,740582,2535756,19,1293,2677,30
0,static,46,8567937688,753274,2548034,27,1302,1772,30
0,static,47,5223314350,755419,2549953,21,1303,1728,30
0,static,15,9177508253,751868,2550296,33,1307,2580,30
0,static,14,4809857391,753084,2549343,4,1334,2099,30
0,static,21,9177508236,751722,2550469,23,1336,1681,30
0,static,83,8563969320,753276,2548081,17,1341,1990,30
0,static,43,8567259040,750933,2551789,28,1355,2289,30
0,static,42,6031304493,742255,2535437,25,1367,2015,30
0,static,95,8599537375,754233,2550661,31,1383,1954,30
0,static,62,8530630242,753809,2541799,26,1395,1842,30
0,static,94,8979242056,744814,2550714,6,1423,2065,30
0,static,64,9197206786,754122,2546764,1,1443,1770,30
0,static,71,6027418631,739794,2535614,23,1454,2065,30
0,static,13,8563305725,752980,2550478,32,1460,2447,30
0,static,48,8257685704,755114,2539188,37,1472,1784,30
0,static,76,5223207901,733269,2541200,26,1505,2025,30
0,static,57,8564082510,753534,2550910,34,1529,2039,30
0,static,77,4343559434,739906,2549603,39,1628,2190,30
0,static,56,2618133047,744490,2553534,19,1633,2317,30
0,static,22,1184982417,733989,2548749,6,1642,2346,30
0,static,91,4236944064,732983,2544077,31,1643,2478,30
0,static,87,8790030881,735334,2550770,32,1645,2496,30
0,static,80,3529382106,731929,2543949,20,1647,2055,30
0,static,73,9073418384,756089,2545032,26,1660,2759,30
0,static,78,8582865565,757139,2542153,10,1666,2502,30
0,static,29,279960685,734684,2549751,32,1678,2550,30
0,static,34,7082001007,734970,2549584,5,1690,2077,30
0,static,37,7081966162,734638,2548839,8,1691,2446,30
0,static,40,4551003254,734009,2549352,34,1709,2291,30
0,static,28,4430509329,733700,2548637,11,1763,2714,30
0,static,39,7086148502,734068,2549437,39,1765,2547,30
0,static,75,6391809807,734536,2548969,1,1769,2399,30
0,static,36,9231738636,735054,2548524,14,1772,2618,30
0,static,41,7086158557,734290,2549188,33,1778,2597,30
0,static,33,7081966168,734998,2548626,1,1788,2874,30
0,static,24,1184981477,733728,2548811,15,1821,2462,30
0,static,23,7082000999,734999,2549563,10,1825,2702,30
0,static,26,9231699836,734869,2548658,16,1836,2367,30
0,static,30,7081966167,734928,2548588,24,1869,2690,30
0,static,35,8259676769,734729,2549767,7,1876,2612,30
0,static,38,6391809847,733733,2549634,23,1877,2790,30
0,static,72,7087379234,732849,2550035,8,1882,2883,30
0,static,31,4550924317,734290,2549756,38,1938,2730,30
0,static,68,3726546854,735728,2534516,27,1992,2329,30
0,static,85,5261426474,731744,2550395,13,2009,2434,30
0,static,65,8589230816,760086,2536674,29,2432,3104,30
42,remove,34,7082001007,734970,2549584,5,1690,2077,30
43,add,52,4741003791,738562,2547927,17,1319,2173,30
92,add,92,5227314437,752712,2537991,6,1283,1830,30
93,add,25,4551003255,734583,2549553,29,1629,2127,30
104,add,88,8341736318,743622,2537871,31,995,1857,30
118,add,61,8292726892,747176,2541690,0,509,1645,30
165,remove,58,4339078684,744587,2548443,14,568,1080,30
258,remove,16,6342573024,750783,2549134,27,1146,1770,30
260,remove,70,9350028803,740218,2546749,17,1076,1626,30
277,add,74,5734868041,744705,2546659,24,467,1156,30
315,add,8,8866556056,749906,2548454,30,999,1827,30
398,add,11,8866556042,751467,2550159,8,1199,2162,30
427,remove,14,4809857391,753084,2549343,4,1334,2099,30
465,add,44,5261426232,732769,2549629,28,1917,2904,30
524,add,82,8778047430,745611,2552604,32,1577,2038,30
566,add,6,4809857384,753145,2549163,7,1294,1703,30
623,remove,96,7526591939,749864,2547181,27,1143,1655,30
655,remove,21,9177508236,751722,2550469,23,1336,1681,30
665,add,9,8514448665,752320,2548647,14,1198,1856,30
715,add,84,2610436528,743566,2551737,21,1327,1957,30
764,add,86,706171094,734343,2539879,28,1495,2271,30
777,remove,39,7086148502,734068,2549437,39,1765,2547,30
792,add,32,7081998529,734712,2549612,2,1727,2331,30
796,remove,87,8790030881,735334,2550770,32,1645,2496,30
860,add,79,5229644900,744497,2552517,13,1407,2155,30
870,add,60,1689775518,742153,2550794,11,1354,1734,30
1001,remove,28,4430509329,733700,2548637,11,1763,2714,30
