c101

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,76,8067231589,749512,2540291,20,797,1284,30
0,static,79,8467183025,750047,2539154,20,901,1541,30
0,static,82,8067187125,750467,2539724,20,908,1756,30
0,static,57,7775025918,738621,2542636,30,915,1290,30
0,static,27,6031304658,742937,2536777,10,929,1344,30
0,static,23,6027363318,742788,2536598,20,950,1626,30
0,static,75,8067187155,750205,2539418,30,956,1722,30
0,static,58,3726546998,738991,2541945,30,972,2086,30
0,static,28,6027416948,743047,2536631,10,986,1389,30
0,static,81,8067187168,750456,2539719,20,993,1696,30
0,static,26,5227345251,745302,2537432,20,1069,1615,30
0,static,19,8512758551,743129,2537064,30,1098,1955,30
0,static,61,8259385515,737074,2542212,20,1116,2160,30
0,static,60,1183426355,737698,2541461,20,1180,1531,30
0,static,56,1181547905,738354,2540688,30,1188,2317,30
0,static,84,6027507154,739897,2536195,30,1214,2219,30
0,static,83,8219776908,737786,2538164,30,1221,1777,30
0,static,88,8296115656,738200,2536686,20,1246,2470,30
0,static,49,2618115722,745621,2551486,20,1290,2240,30
0,static,72,8507253171,754884,2542742,20,1299,1774,30
0,static,55,3135285477,745456,2551345,20,1307,1709,30
0,static,68,4380457259,755549,2543156,20,1310,1909,30
0,static,52,2540493453,745673,2551739,20,1320,2082,30
0,static,90,6027480871,739296,2536900,10,1324,1734,30
0,static,48,4658829452,745856,2551785,30,1331,2717,30
0,static,80,5227300582,752270,2536558,20,1334,1730,30
0,static,51,2245967717,745083,2551641,20,1346,2500,30
0,static,54,8614093956,744936,2551912,20,1351,2423,30
0,static,93,9097015896,736106,2547250,30,1369,2218,30
0,static,53,8614172923,745704,2551244,20,1373,2603,30
0,static,40,8599537430,753883,2550704,30,1399,1859,30
0,static,97,7245428642,735892,2547047,20,1402,1892,30
0,static,65,4380457256,756846,2543162,30,1403,2107,30
0,static,87,8512850628,737233,2536839,20,1434,1905,30
0,static,96,9231738657,735894,2547157,30,1435,1845,30
0,static,86,8512866404,737665,2536810,30,1459,1823,30
0,static,41,5220742157,755172,2549040,20,1475,2229,30
0,static,43,8825468070,754914,2549408,20,1493,2322,30
0,static,39,8599537366,754116,2550641,30,1496,1888,30
0,static,78,8585695796,753521,2536309,20,1528,2652,30
0,static,9,4236947446,732738,2543847,10,1533,1986,30
0,static,100,9121834947,736145,2547426,10,1533,2225,30
0,static,92,9231738663,735574,2546865,30,1539,2000,30
0,static,2,9109706374,733064,2543357,20,1552,3107,30
0,static,71,6183339271,756658,2544773,20,1604,2529,30
0,static,8,1683689692,732561,2543351,10,1606,2063,30
0,static,3,4343558841,732098,2543029,10,1611,2666,30
0,static,6,8261349659,732412,2544897,10,1616,2184,30
0,static,95,7685003355,734113,2547518,30,1625,2329,30
0,static,70,6183339805,757100,2544470,20,1635,2637,30
0,static,34,8582865687,757829,2537546,20,2098,2597,30
0,static,30,7054203064,758096,2537606,30,2100,2517,30
0,static,33,7054203065,757832,2537694,30,2117,3613,30
0,static,35,8567027677,757327,2537039,10,2171,3379,30
0,static,36,8567027631,757989,2536287,10,2184,2845,30
0,static,31,7054203042,757978,2536883,30,2221,3199,30
0,static,32,8582969195,758718,2537465,30,2221,3602,30
0,static,37,8567027664,757275,2536386,10,2271,3286,30
8,add,29,8567027629,758160,2536375,30,2210,3085,30
20,remove,57,7775025918,738621,2542636,30,915,1290,30
42,add,94,7353050961,735256,2547886,30,1509,1955,30
44,add,15,8524660983,733500,2544278,10,1563,2506,30
87,add,74,5227300669,753246,2536311,30,1382,1870,30
90,remove,54,8614093956,744936,2551912,20,1351,2423,30
95,remove,34,8582865687,757829,2537546,20,2098,2597,30
99,add,69,6183603792,753504,2544055,20,1167,1968,30
127,add,63,6174364683,738481,2542153,10,906,1564,30
137,add,91,4910265379,737775,2537636,10,1185,2053,30
152,remove,23,6027363318,742788,2536598,20,950,1626,30
153,remove,79,8467183025,750047,2539154,20,901,1541,30
176,remove,70,6183339805,757100,2544470,20,1635,2637,30
