r103

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,67,5958544339,744762,2545772,26,371,940,30
0,static,95,5227140327,747461,2545290,15,473,805,30
0,static,64,5314989329,742474,2543383,32,498,1356,30
0,static,83,5227267683,745298,2541348,3,514,956,30
0,static,44,5227149162,746994,2547106,7,516,844,30
0,static,93,8259199450,744475,2546842,36,533,1029,30
0,static,100,4343559283,741993,2546482,31,644,2018,30
0,static,91,8244613031,744206,2538767,22,664,1269,30
0,static,68,1347758144,742421,2540301,14,744,1554,30
0,static,53,1183403429,740807,2543011,25,763,1227,30
0,static,94,1183403161,741143,2542943,6,771,1110,30
0,static,60,4547623506,742090,2539540,7,792,1206,30
0,static,71,8067231588,749833,2539844,19,849,1323,30
0,static,82,3035343944,741277,2546878,27,872,1769,30
0,static,72,6027472175,741966,2537468,17,942,1667,30
0,static,92,7793680525,740747,2538049,21,952,1872,30
0,static,41,5229674659,740727,2546457,26,967,1360,30
0,static,96,5958995137,738543,2540531,18,967,1509,30
0,static,31,1223151355,737884,2544604,23,977,1670,30
0,static,62,7794228195,741070,2538226,37,1005,1903,30
0,static,57,7794228214,741033,2538263,13,1034,1467,30
0,static,23,6376363275,739004,2547971,10,1042,2164,30
0,static,48,8070385697,738098,2542455,1,1053,1365,30
0,static,28,7793680558,740815,2537962,20,1078,1749,30
0,static,40,1209269884,737336,2543823,22,1093,1906,30
0,static,85,7793684162,738110,2539114,22,1116,1835,30
0,static,1,6027524413,741822,2535533,16,1122,1437,30
0,static,42,4305799320,750968,2539371,3,1147,1991,30
0,static,61,6027474985,741736,2536803,21,1156,2022,30
0,static,19,2610785652,742734,2550872,32,1171,1505,30
0,static,45,6175104639,738114,2546326,34,1182,2131,30
0,static,86,9177508234,752058,2550568,30,1255,1698,30
0,static,17,1199443010,744780,2552178,11,1266,2183,30
0,static,51,9007776008,749663,2551273,20,1278,1629,30
0,static,4,2618115836,745200,2551520,28,1301,1892,30
0,static,33,5232263486,748842,2535794,26,1334,2162,30
0,static,37,5227197266,753366,2550799,36,1336,1836,30
0,static,43,4303022297,738603,2549979,6,1344,1892,30
0,static,30,6027416717,739980,2535556,0,1346,1745,30
0,static,84,4596423545,745254,2552455,11,1356,2055,30
0,static,11,4305888111,753697,2540364,9,1396,1946,30
0,static,49,4523389389,754995,2539607,8,1422,2439,30
0,static,65,4607198326,755696,2550567,5,1443,2454,30
0,static,25,9438443568,756273,2546991,3,1449,2135,30
0,static,29,4658829478,746447,2551811,24,1451,2111,30
0,static,63,9231738644,735905,2547185,25,1494,1804,30
0,static,88,4444996022,735168,2550756,1,1595,2556,30
0,static,79,4236956053,733271,2544222,15,1598,2162,30
0,static,52,4380457454,756102,2545004,13,1601,2037,30
0,static,81,7081978453,734480,2549124,6,1625,2150,30
0,static,50,8507167496,758226,2542997,8,1683,2367,30
0,static,39,9143427395,732955,2546894,16,1688,2102,30
0,static,32,5223208048,731475,2541607,6,1722,2389,30
0,static,5,1184981070,733697,2548474,8,1726,2469,30
0,static,97,8519394484,755492,2537289,28,1754,2687,30
0,static,20,5261440155,733301,2550528,3,1775,2182,30
0,static,98,7052554833,758340,2542347,19,1803,2134,30
0,static,27,3982967343,735745,2534577,31,1835,3087,30
0,static,6,8582865543,758383,2543660,25,1887,2900,30
0,static,54,5261440908,732986,2550467,19,1896,2554,30
0,static,2,4548667807,732216,2549392,15,1897,2397,30
0,static,12,7113425746,731911,2551101,38,1907,2322,30
0,static,38,7087379285,732748,2550034,24,1912,2409,30
0,static,76,4782308398,730228,2546065,20,1941,2508,30
0,static,78,8305608478,734781,2533407,5,2009,2508,30
0,static,18,5261426520,731503,2550722,29,2036,2357,30
0,static,59,8305608453,734018,2533403,18,2083,3368,30
0,static,24,8589262644,759809,2536140,33,2446,2847,30
0,static,87,7054220087,760223,2534646,24,2629,3364,30
0,static,21,8589262742,760440,2533482,36,2665,3351,30
4,add,3,4423065300,736360,2549645,27,1719,2087,30
31,remove,51,9007776008,749663,2551273,20,1278,1629,30
32,add,7,4236956052,733164,2544145,27,1605,2003,30
35,remove,53,1183403429,740807,2543011,25,763,1227,30
77,add,35,8393930302,743523,2538679,7,727,1177,30
103,add,56,4950043848,747373,2548127,19,761,1669,30
109,remove,43,4303022297,738603,2549979,6,1344,1892,30
126,remove,20,5261440155,733301,2550528,3,1775,2182,30
139,remove,94,1183403161,741143,2542943,6,771,1110,30
159,remove,48,8070385697,738098,2542455,1,1053,1365,30
181,add,70,710900117,740611,2544769,27,658,1208,30
200,add,55,7165290278,733589,2551425,27,1773,2186,30
203,add,58,9559567756,742143,2543862,18,521,1202,30
235,add,14,7794228297,740858,2538937,34,1010,1694,30
237,add,34,8250903793,741648,2542483,16,612,992,30
238,add,22,6110249897,744526,2553029,20,1405,2019,30
253,add,90,8367470170,742737,2539466,0,823,1354,30
257,add,89,5227759838,749006,2550196,21,1028,1741,30
262,add,36,8321089083,744957,2546155,9,452,934,30
271,remove,49,4523389389,754995,2539607,8,1422,2439,30
306,remove,23,6376363275,739004,2547971,10,1042,2164,30
340,add,10,8475898634,741138,2546854,23,814,1275,30
341,add,69,6031304664,742980,2536895,0,1062,1750,30
388,remove,95,5227140327,747461,2545290,15,473,805,30
391,add,46,9480294625,753768,2547508,31,1454,1981,30
395,remove,28,7793680558,740815,2537962,20,1078,1749,30
401,add,75,9016871407,742638,2550412,27,1137,1520,30
420,remove,91,8244613031,744206,2538767,22,664,1269,30
472,add,99,6031304470,742490,2535886,32,1160,1729,30
481,add,80,7794250841,740325,2539344,28,883,1263,30
482,remove,1,6027524413,741822,2535533,16,1122,1437,30
492,remove,19,2610785652,742734,2550872,32,1171,1505,30
543,add,9,8866556037,751213,2550117,12,1189,1791,30
549,remove,12,7113425746,731911,2551101,38,1907,2322,30
550,add,16,8775856852,731565,2542357,31,1728,2331,30
573,add,15,8485789599,755985,2542575,15,1504,2359,30
608,add,66,8461601282,756070,2547332,21,1585,2380,30
615,add,8,1183337483,737378,2538456,15,1185,1734,30
627,add,73,6027546979,742522,2537130,33,978,2069,30
713,remove,27,3982967343,735745,2534577,31,1835,3087,30
741,add,13,8582969213,758814,2538351,12,2059,2597,30
762,add,77,6027440253,740271,2535878,15,1282,1679,30
836,add,26,4343559540,740028,2549968,15,1640,1996,30
1032,remove,65,4607198326,755696,2550567,5,1443,2454,30
1074,add,74,7086148519,734370,2549363,29,1688,2164,30
1077,remove,6,8582865543,758383,2543660,25,1887,2900,30
1197,remove,98,7052554833,758340,2542347,19,1803,2134,30
1349,remove,97,8519394484,755492,2537289,28,1754,2687,30
1404,add,47,7100569512,730841,2550025,5,2224,3000,30
1442,remove,54,5261440908,732986,2550467,19,1896,2554,30
