r204

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,79,8532646240,748011,2543972,24,361,3551,30
0,static,23,8315362096,743273,2543848,4,403,1946,30
0,static,43,9329037690,745191,2540371,23,425,1708,30
0,static,28,5227183414,745730,2547337,9,447,3528,30
0,static,87,5227263080,744376,2540316,13,555,2829,30
0,static,81,5229738768,744609,2548246,36,585,3747,30
0,static,88,5227181754,747092,2547338,29,587,4707,30
0,static,86,710900071,740998,2545323,20,629,2064,30
0,static,19,5227263079,744112,2540352,22,632,2966,30
0,static,62,8406402914,743812,2539133,10,655,2928,30
0,static,75,9195216354,746745,2548774,15,672,2662,30
0,static,11,8129357579,748735,2540830,34,691,3430,30
0,static,63,8532645977,749460,2542083,24,714,2532,30
0,static,92,5958544351,740766,2540652,9,733,2294,30
0,static,36,5227209159,750460,2545015,22,758,3456,30
0,static,60,8341705651,743533,2538310,12,778,3481,30
0,static,15,2129496453,743660,2539155,31,793,2291,30
0,static,29,1183403376,740452,2542122,20,820,3919,30
0,static,41,7794227737,741439,2538634,28,820,2398,30
0,static,99,3035344017,741666,2547118,10,867,2013,30
0,static,85,5227328558,744398,2538339,16,886,2889,30
0,static,56,5227317149,747773,2537490,15,925,3510,30
0,static,54,8425531186,740069,2547817,19,935,2613,30
0,static,38,5227116244,750887,2541440,33,963,2718,30
0,static,97,6027489927,742603,2536715,21,968,2152,30
0,static,20,6029952592,742077,2537631,18,983,2438,30
0,static,90,6029967845,743317,2536271,30,1017,3025,30
0,static,70,7794228253,740961,2538563,19,1019,4494,30
0,static,24,8866556216,750389,2550303,5,1035,4365,30
0,static,83,4450420830,743633,2550406,13,1040,4207,30
0,static,77,8595238775,738096,2538716,31,1052,3343,30
0,static,2,5958995050,738706,2540528,10,1057,4392,30
0,static,3,7793683657,740669,2538136,10,1074,3321,30
0,static,84,6027452111,741436,2536343,28,1078,4355,30
0,static,53,2540571610,749619,2550599,29,1084,3604,30
0,static,61,6027517118,741773,2536347,18,1088,3999,30
0,static,58,8543936627,737409,2547373,27,1179,4629,30
0,static,18,4950030177,753979,2541996,28,1198,2546,30
0,static,96,1183336619,737457,2538305,30,1205,3315,30
0,static,34,7962582651,743626,2550437,11,1209,2305,30
0,static,94,6183603569,753756,2543894,14,1211,3377,30
0,static,95,8283002454,740687,2536607,28,1237,4622,30
0,static,59,8543735341,737661,2546330,19,1243,2735,30
0,static,78,9269306666,736919,2547592,17,1252,4380,30
0,static,14,1199440485,744134,2551405,25,1253,2728,30
0,static,45,9197206794,754159,2546807,17,1257,5702,30
0,static,66,5227316956,750854,2537777,12,1257,4635,30
0,static,51,6027452311,740386,2537154,31,1269,3877,30
0,static,17,1199440636,742205,2550758,26,1279,4016,30
0,static,22,8543936651,738172,2547419,22,1289,2869,30
0,static,25,1332071809,744408,2551343,3,1312,2827,30
0,static,27,4623349683,754315,2540202,13,1317,2922,30
0,static,32,9211451912,752227,2551465,1,1324,3363,30
0,static,76,9555558793,737782,2550541,11,1328,2791,30
0,static,73,6027415636,739673,2535035,28,1358,4574,30
0,static,9,4638394752,735893,2550109,38,1424,4256,30
0,static,72,8599512314,754107,2550354,30,1433,2891,30
0,static,7,4625230616,754848,2538710,22,1446,3183,30
0,static,100,8318758815,752406,2552239,10,1459,3545,30
0,static,48,8259425321,740277,2534533,2,1473,3769,30
0,static,47,6183540572,756592,2544748,25,1516,2802,30
0,static,89,8519394705,754866,2536820,36,1521,3849,30
0,static,71,2325072225,732311,2545152,26,1537,3546,30
0,static,69,8485789604,756000,2542531,32,1539,4119,30
0,static,1,7245428485,735755,2548234,5,1550,5518,30
0,static,80,6183339257,757069,2543839,22,1554,3152,30
0,static,10,8778047430,745611,2552604,16,1557,3741,30
0,static,33,7353050961,735256,2547886,8,1575,4381,30
0,static,42,717382647,734634,2550402,13,1581,4116,30
0,static,82,8318773157,751664,2552353,18,1581,3262,30
0,static,52,4236956037,733082,2544325,21,1585,4364,30
0,static,26,3156801072,731926,2544893,7,1589,3990,30
0,static,35,7685129441,733866,2545646,18,1596,4128,30
0,static,49,1184982061,734613,2549271,25,1642,3046,30
0,static,39,5759200276,757629,2543193,23,1673,4089,30
0,static,50,2111677090,731628,2545316,30,1679,3492,30
0,static,64,7087379256,733706,2549889,3,1829,3057,30
0,static,16,7087862956,732383,2549782,20,1932,4242,30
0,static,5,5261426248,731504,2550574,22,2117,3550,30
0,static,8,7054203066,758094,2537713,13,2196,4346,30
0,static,74,1215952971,733898,2537248,28,2251,5720,30
0,static,57,8567027617,757885,2535333,38,2373,5820,30
51,add,6,8532646130,749909,2543470,35,730,4944,30
80,remove,24,8866556216,750389,2550303,5,1035,4365,30
85,add,65,1183403120,741073,2543179,34,747,3168,30
108,remove,60,8341705651,743533,2538310,12,778,3481,30
135,add,13,7165290236,733647,2551421,17,1691,3912,30
171,add,21,4343559440,739973,2549614,22,1441,5331,30
177,remove,86,710900071,740998,2545323,20,629,2064,30
202,add,44,6027532666,740745,2535513,24,1359,3113,30
209,add,30,7794227970,741106,2538059,20,971,2364,30
218,add,12,4782275612,730744,2545679,22,1871,3852,30
219,add,40,6027471295,739233,2537141,19,1300,2837,30
225,remove,77,8595238775,738096,2538716,31,1052,3343,30
226,remove,14,1199440485,744134,2551405,25,1253,2728,30
270,add,68,3766976814,754758,2539567,24,1358,3721,30
311,remove,28,5227183414,745730,2547337,9,447,3528,30
322,add,37,4422203366,736322,2548543,16,1392,5008,30
329,add,55,7087361217,733341,2549897,22,1814,4459,30
333,remove,41,7794227737,741439,2538634,28,820,2398,30
350,add,67,8323881185,740055,2547501,17,984,2926,30
357,remove,66,5227316956,750854,2537777,12,1257,4635,30
422,add,98,3123433343,745388,2552725,33,1373,2511,30
459,add,91,2324465136,731304,2544965,3,1800,5288,30
531,add,4,8589262653,760015,2536289,22,2503,4951,30
567,add,93,8589133927,744548,2537067,14,932,1996,30
660,add,46,5227782510,748984,2550297,21,1021,2357,30
722,remove,8,7054203066,758094,2537713,13,2196,4346,30
751,remove,16,7087862956,732383,2549782,20,1932,4242,30
846,add,31,9109706342,732988,2543404,6,1616,3907,30
1212,remove,50,2111677090,731628,2545316,30,1679,3492,30
1892,remove,74,1215952971,733898,2537248,28,2251,5720,30
