rc204

capacity,speed
1000,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,71,5734868384,742832,2545498,30,471,2169,30
0,static,64,4084863384,747370,2545876,28,524,3284,30
0,static,42,7234515623,745854,2547036,16,635,3367,30
0,static,77,1183403033,741099,2543091,23,636,2606,30
0,static,88,6417062231,749421,2546917,39,711,2220,30
0,static,80,8129357246,748143,2540571,28,746,2426,30
0,static,86,8367321926,743506,2539348,19,746,3901,30
0,static,58,8500013280,744934,2538934,29,767,1938,30
0,static,41,5228927229,747503,2549834,5,790,3378,30
0,static,82,5227823088,748923,2549889,25,830,3565,30
0,static,100,7794227913,741129,2538517,13,858,5567,30
0,static,54,7793683659,740714,2538454,13,956,3259,30
0,static,68,5227126957,752009,2540450,13,977,3574,30
0,static,10,7242955978,751889,2548740,36,983,4263,30
0,static,85,8067187125,750467,2539724,15,985,4684,30
0,static,21,8462945657,751048,2549139,26,993,3035,30
0,static,99,5229723383,740241,2548149,25,998,3362,30
0,static,29,6027537486,741053,2536974,4,1014,2357,30
0,static,48,7242955967,751735,2548964,22,1027,3736,30
0,static,90,5958994657,740304,2540266,2,1051,2910,30
0,static,38,6027530816,740695,2536634,35,1065,2568,30
0,static,98,6239134810,739276,2538816,27,1068,2641,30
0,static,34,8283854231,741422,2536733,20,1094,3563,30
0,static,11,8866555944,751291,2550089,19,1096,4229,30
0,static,19,8866556231,751090,2550022,36,1102,4127,30
0,static,73,2540571802,748454,2550544,13,1110,5202,30
0,static,25,6027416946,741489,2536736,17,1112,3700,30
0,static,18,8567937700,752933,2548996,22,1116,4309,30
0,static,33,6027451514,740525,2537085,0,1129,3328,30
0,static,24,6027423848,741510,2536737,21,1163,2995,30
0,static,22,4950043844,753106,2549141,23,1169,3617,30
0,static,3,8866555985,750962,2550043,0,1170,3978,30
0,static,1,7242955931,752171,2548588,37,1181,4820,30
0,static,14,8599406567,751811,2549636,34,1217,4307,30
0,static,35,6027468416,739256,2537126,27,1242,4273,30
0,static,39,6027530815,740699,2536613,23,1243,5157,30
0,static,37,6027534026,740290,2537400,6,1244,3555,30
0,static,51,6027489198,740894,2536003,37,1272,3127,30
0,static,16,2540571766,750945,2550480,14,1282,3172,30
0,static,84,3016661826,754529,2542450,22,1306,4559,30
0,static,23,6027484172,739611,2537325,10,1365,2495,30
0,static,53,9269306659,736707,2547614,26,1373,2697,30
0,static,36,6027489496,740937,2536037,2,1374,3873,30
0,static,44,4380457254,756133,2543092,27,1395,2942,30
0,static,55,8435070909,755412,2550407,21,1438,4108,30
0,static,91,9331509991,736585,2548090,15,1467,3720,30
0,static,49,4577485767,745418,2550624,25,1470,5562,30
0,static,65,2610877704,746074,2551831,18,1481,2744,30
0,static,56,8015028526,736613,2550747,32,1493,5645,30
0,static,93,8528572230,734250,2541751,35,1497,2645,30
0,static,79,5064760753,734449,2546597,22,1534,3190,30
0,static,74,9555558781,737350,2550799,27,1573,3015,30
0,static,70,4062056682,733290,2544503,32,1612,3644,30
0,static,95,5223313479,756569,2547254,35,1640,3317,30
0,static,63,7082009622,734931,2549863,18,1754,5752,30
0,static,60,4550924317,734290,2549756,28,1756,2917,30
0,static,76,7572060258,733944,2547194,20,1764,4054,30
0,static,96,8582865484,757926,2543292,13,1921,4776,30
10,add,40,4547742245,744122,2538661,1,683,5346,30
12,add,15,8866556006,750973,2549918,33,1135,3499,30
42,add,87,4343559378,746782,2546859,39,665,2796,30
43,add,12,9177508251,751780,2550326,8,1275,3869,30
48,add,9,8356358832,751094,2550401,18,1282,2805,30
62,remove,36,6027489496,740937,2536037,2,1374,3873,30
67,remove,65,2610877704,746074,2551831,18,1481,2744,30
104,add,45,7081966150,734857,2548779,16,1877,4051,30
