r104

capacity,speed
200,10

happen_time,style,ind,osmid,XCoord,YCoord,demand,ready_time,due_time,service_time
0,static,0,5227240334,745154,2543668,0,0,1000000,0
0,static,25,1995749095,744419,2544135,31,334,1007,30
0,static,21,9310081298,743638,2544452,2,371,1558,30
0,static,82,3045099928,742141,2543644,4,391,1039,30
0,static,10,4084888947,747088,2545282,16,401,1747,30
0,static,97,5734867855,744111,2546615,25,417,748,30
0,static,65,5227801229,745498,2548257,34,571,1376,30
0,static,33,9350024389,748808,2543280,34,634,1643,30
0,static,56,8887838759,746994,2548523,23,659,1674,30
0,static,40,4826055735,744825,2538711,27,689,1374,30
0,static,1,6854581423,744424,2547667,6,699,1453,30
0,static,52,3768977470,748194,2546025,15,717,1335,30
0,static,35,9474306880,746872,2548638,1,723,1209,30
0,static,13,1183403249,741394,2543419,24,724,1130,30
0,static,23,9195216283,746734,2548997,36,748,1184,30
0,static,8,1531724406,740405,2539886,2,761,1631,30
0,static,81,8475201469,742328,2538490,36,789,1314,30
0,static,60,6431666780,742364,2538489,6,795,1325,30
0,static,76,5227783369,749097,2549930,9,846,1257,30
0,static,100,8129276631,745443,2538905,28,883,1665,30
0,static,4,7794254102,739998,2539382,24,890,1843,30
0,static,6,5227328605,747280,2537602,0,942,1823,30
0,static,27,7793680582,740599,2538832,19,952,1371,30
0,static,79,5401308074,738373,2542560,22,968,1768,30
0,static,87,5227298711,749362,2537591,14,968,1867,30
0,static,31,5227781745,748749,2550421,5,974,1420,30
0,static,91,2702871676,738539,2546085,22,975,1949,30
0,static,36,5227317016,748793,2536663,36,990,1733,30
0,static,90,6027416958,741653,2537211,16,992,1708,30
0,static,54,8527543924,751557,2548531,14,996,1917,30
0,static,74,5227685507,748318,2550726,7,1031,1886,30
0,static,69,2702871555,738294,2546195,34,1034,1574,30
0,static,75,5227328644,747392,2536431,7,1065,2016,30
0,static,61,6031304575,742538,2537098,5,1084,1511,30
0,static,67,3018899629,737863,2548409,13,1125,1750,30
0,static,15,6027464184,742171,2536532,36,1128,2377,30
0,static,18,4628916366,753228,2539518,38,1158,1582,30
0,static,62,8259385515,737074,2542212,7,1172,1563,30
0,static,12,9419872683,737842,2547965,8,1175,2364,30
0,static,50,9245022280,744170,2549800,12,1180,1490,30
0,static,9,2463955093,736971,2539577,9,1200,1978,30
0,static,98,9083346898,736516,2547249,24,1218,1537,30
